id,default_airport_code,country_code,country_name,continent_name,longitude,latitude,city_name
90508009,,FR,France,Europe,3.940428,47.513863,Sauvigny-le-Bois
90508010,,FR,France,Europe,2.768125,47.975346,Amilly
90508011,,FR,France,Europe,3.96844,49.064663,Dizy
90508012,,FR,France,Europe,2.6880829,48.868659,Saint-Thibault-des-Vignes
90508013,,FR,France,Europe,2.356007,48.999429,Saint-Brice-sous-Forêt
90508014,,FR,France,Europe,2.3525667,50.9772146,Armbouts-Cappel
90508015,,FR,France,Europe,3.209844,50.163214,Proville
90508016,,FR,France,Europe,-2.9994489,47.587901,Saint-Philibert
90508017,,FR,France,Europe,4.122751,46.0376199,Perreux
90508018,,FR,France,Europe,6.0119,45.6222,Les Déserts
90508019,,FR,France,Europe,1.098697,47.4553129,Mosnes
90508020,,FR,France,Europe,7.194197,47.885863,Jungholtz
90508021,,FR,France,Europe,5.568998,43.48905,Châteauneuf-le-Rouge
90508022,,FR,France,Europe,0.243401,47.906869,Mulsanne
90508023,,FR,France,Europe,3.915898,50.299953,Feignies
90508024,,FR,France,Europe,-2.947753,47.640443,Bono
90508025,,FR,France,Europe,0.074696,47.210797,Candes-Saint-Martin
90508026,,FR,France,Europe,4.832652,45.90985,Massieux
90508027,,FR,France,Europe,-0.42249,49.330975,Bernières-sur-Mer
90508028,,FR,France,Europe,4.978617,44.804364,Upie
90508029,,FR,France,Europe,2.386025,43.175287,Palaja
90508030,,FR,France,Europe,8.9642,41.8722,Grosseto-Prugna
90508031,,FR,France,Europe,0.326819,44.773475,Monestier
90508032,,FR,France,Europe,2.53451,49.1275959,La Chapelle-en-Serval
90508033,,FR,France,Europe,4.717265,45.815399,La Tour-de-Salvagny
90508034,,FR,France,Europe,-3.083912,47.294116,Locmaria
90508035,,FR,France,Europe,-1.6008,49.6108,La Glacerie
90508036,,FR,France,Europe,6.165043,48.711211,Maxéville
90508037,,FR,France,Europe,6.1072,45.9414,Metz-Tessy
90508038,,FR,France,Europe,6.982115,43.668624,Opio
90508039,,FR,France,Europe,2.47773,48.634545,Étiolles
90508040,,FR,France,Europe,1.504758,43.665056,Saint-Jean
90508041,,FR,France,Europe,0.949045,47.433241,Nazelles-Négron
90508042,,FR,France,Europe,7.688243,48.57924,Eckbolsheim
90508043,,FR,France,Europe,-1.365536,48.411428,Saint-Brice-en-Coglès
90508044,,FR,France,Europe,6.637265,45.433942,Saint-Bon-Tarentaise
90508045,,FR,France,Europe,-1.528327,48.881862,Coudeville-sur-Mer
90508046,,FR,France,Europe,-1.754105,48.219363,La Mézière
90508047,,FR,France,Europe,1.904046,46.327915,Bonnat
90508048,,FR,France,Europe,2.09,50.7281,Acquin-Westbécourt
90508049,,FR,France,Europe,4.903105,43.974378,Vedène
90508050,,FR,France,Europe,-1.194125,48.060121,Étrelles
90508051,,FR,France,Europe,6.925441,44.2555539,Saint-Étienne-de-Tinée
90508052,,FR,France,Europe,2.482257,43.9443709,Trébas
90508053,,FR,France,Europe,3.875883,45.030028,Vals-près-le-Puy
90508054,,FR,France,Europe,4.062936,46.08593,Mably
90508055,,FR,France,Europe,2.559778,48.678501,Varennes-Jarcy
90508056,,FR,France,Europe,4.704343,44.589165,Rochemaure
90508057,,FR,France,Europe,2.952115,50.655499,Prémesques
90508058,,FR,France,Europe,0.588035,44.397824,Sainte-Livrade-sur-Lot
90508059,,FR,France,Europe,6.861126,47.604183,Andelnans
90508060,,FR,France,Europe,3.307595,46.587744,Avermes
90508076,,FR,France,Europe,2.928936,50.3352,Fresnes-lès-Montauban
90508079,,FR,France,Europe,1.137856,44.255565,Lauzerte
90508081,,FR,France,Europe,1.023914,44.064662,Saint-Nicolas-de-la-Grave
90508084,,FR,France,Europe,3.165241,50.59252,Sainghin-en-Mélantois
90519260,,FR,France,Europe,2.268329,49.846226,Dury
90509018,,FR,France,Europe,4.4951299,45.269395,Saint-Sauveur-en-Rue
90509557,,FR,France,Europe,-1.648268,46.588703,La Chapelle-Achard
90509564,,FR,France,Europe,-2.192985,48.189812,Saint-Méen-le-Grand
90509565,,FR,France,Europe,2.140358,48.764287,Les Loges-en-Josas
90509571,,FR,France,Europe,2.8326349,42.523836,Le Boulou
90509577,,FR,France,Europe,-4.027388,47.996387,Ergué-Gabéric
90509581,,FR,France,Europe,7.0514,43.6664,Roquefort-les-Pins
90509589,,FR,France,Europe,-1.530385,49.2177999,Lessay
90509591,,FR,France,Europe,-1.217228,48.366141,Lécousse
90509594,,FR,France,Europe,-1.737428,47.326093,Vigneux-de-Bretagne
90509598,,FR,France,Europe,0.567624,49.489108,Notre-Dame-de-Gravenchon
90509599,,FR,France,Europe,4.8409146,45.6395505,Solaize
90509600,,FR,France,Europe,7.506512,47.78719,Ottmarsheim
90509602,,FR,France,Europe,3.987645,49.270535,Saint-Brice-Courcelles
90511326,,CH,Switzerland,Europe,6.16359,46.3746,Crassier
90514812,,FR,France,Europe,5.2011839,45.08681,Saint-Lattier
90514814,,FR,France,Europe,0.524525,44.88472,Lembras
90514815,,FR,France,Europe,-3.490045,48.032362,Le Faouët
90514816,,FR,France,Europe,-1.179087,43.5667959,Port-de-Lanne
90514817,,FR,France,Europe,6.6343,44.676128,Eygliers
90514818,,FR,France,Europe,-0.504235,45.73913,Saint-Sauvant
90514819,,FR,France,Europe,0.91201,43.4758039,Lombez
90514820,,FR,France,Europe,8.9069,41.9239,Eccica-Suarella
90514821,,FR,France,Europe,0.561738,48.376631,Bellême
90514822,,FR,France,Europe,2.3462489,44.88255,Sansac-de-Marmiesse
90514823,,FR,France,Europe,-1.121434,44.2410349,Pontenx-les-Forges
90514824,,FR,France,Europe,-4.338469,47.811697,Penmarch
90514825,,FR,France,Europe,2.984569,48.365207,Cannes-Écluse
90514826,,FR,France,Europe,5.412001,49.048713,Les Monthairons
90514827,,FR,France,Europe,-4.179216,47.980989,Pluguffan
90514828,,FR,France,Europe,4.558535,47.891189,Montliot-et-Courcelles
90514829,,FR,France,Europe,1.4051235,44.7805633,Anglars-Nozac
90514830,,FR,France,Europe,2.513268,47.889431,Lorris
90514831,,FR,France,Europe,7.19348,48.170941,Fréland
90514832,,FR,France,Europe,0.687808,46.190666,Millac
90514833,,FR,France,Europe,-1.090809,46.745493,Saint-Vincent-Sterlanges
90514834,,FR,France,Europe,2.107965,46.388853,Nouzerines
90514835,,FR,France,Europe,3.730914,48.222513,Aix-en-Othe
90514836,,FR,France,Europe,-0.278251,49.243195,Bénouville
90514837,,FR,France,Europe,7.339439,47.81077,Wittenheim
90514838,,FR,France,Europe,2.9038689,45.71636,Nébouzat
90514839,,FR,France,Europe,2.825575,45.408676,Égliseneuve-d'Entraigues
90514840,,FR,France,Europe,5.9917,45.4636,Chapareillan
90514841,,FR,France,Europe,1.589309,45.017027,Sarrazac
90514842,,FR,France,Europe,5.6934889,44.314059,Orpierre
90514843,,FR,France,Europe,4.733347,48.375289,Soulaines-Dhuys
90514844,,FR,France,Europe,7.518598,48.974918,Baerenthal
90514845,,FR,France,Europe,6.2226739,45.9778,Aviernoz
90514846,,FR,France,Europe,7.649516,48.560479,Holtzheim
90514847,,FR,France,Europe,7.234673,47.457824,Oberlarg
90514848,,FR,France,Europe,4.243977,48.993874,Matougues
90514849,,FR,France,Europe,4.817729,45.815306,Saint-Cyr-au-Mont-d'Or
90514850,,FR,France,Europe,2.318267,43.636634,Burlats
90514851,,FR,France,Europe,0.599971,47.404813,Fondettes
90514950,,FR,France,Europe,3.331872,44.855562,Le Malzieu-Ville
90514951,,FR,France,Europe,4.535237,44.591757,Saint-Jean-le-Centenier
90514952,,FR,France,Europe,0.722705,49.230782,Le Bec-Hellouin
90514953,,FR,France,Europe,3.848402,47.4984279,Vault-de-Lugny
90514954,,FR,France,Europe,0.830379,48.384612,Condeau
90514955,,FR,France,Europe,7.382238,47.819341,Battenheim
90514956,,FR,France,Europe,5.936677,49.248466,Briey
90514957,,FR,France,Europe,4.036675,45.996257,Villerest
90514958,,FR,France,Europe,1.549174,45.283127,Sadroc
90514959,,FR,France,Europe,2.906576,50.004706,Rancourt
90514960,,FR,France,Europe,6.660436,47.9255629,Rupt-sur-Moselle
90514961,,FR,France,Europe,7.7144412,48.6434829,Mundolsheim
90514962,,FR,France,Europe,4.962496,47.195673,Morey-Saint-Denis
90514963,,FR,France,Europe,7.334499,47.789641,Kingersheim
90514964,,FR,France,Europe,7.444554,48.637701,Wasselonne
90514965,,FR,France,Europe,4.024463,47.215987,Montsauche-les-Settons
90514966,,FR,France,Europe,3.544235,50.103942,Le Cateau-Cambrésis
90514967,,FR,France,Europe,-1.386696,48.631636,Céaux
90514968,,FR,France,Europe,4.401478,47.292301,Mont-Saint-Jean
90514969,,FR,France,Europe,4.681451,43.94146,Saze
90514970,,FR,France,Europe,-0.11483,43.1784589,Lamarque-Pontacq
90514971,,FR,France,Europe,0.587848,49.845075,Veulettes-sur-Mer
90514972,,FR,France,Europe,5.557697,48.18033,Bourg-Sainte-Marie
90514973,,FR,France,Europe,-1.1493739,49.319034,Les Veys
90514974,,FR,France,Europe,7.332509,43.990704,La Bollène-Vésubie
90514975,,FR,France,Europe,2.672035,44.554877,Estaing
90514976,,FR,France,Europe,4.55152,43.910916,Sernhac
90514977,,FR,France,Europe,1.3687419,48.106777,Donnemain-Saint-Mamès
90515450,,FR,France,Europe,-3.240012,47.764185,Kervignac
90515454,,FR,France,Europe,-2.079424,47.775866,Sixt-sur-Aff
90515455,,FR,France,Europe,-1.125426,48.099471,Erbrée
90515456,,FR,France,Europe,6.2471439,46.2016149,Ville-la-Grand
90515457,,FR,France,Europe,-0.706472,45.9676199,Tonnay-Boutonne
90515458,,FR,France,Europe,4.8408559,45.467873,Reventin-Vaugris
90515459,,FR,France,Europe,-0.212631,43.125087,Lestelle-Bétharram
90515460,,FR,France,Europe,1.925505,44.72784,Lacapelle-Marival
90515461,,FR,France,Europe,5.003666,47.33666,Talant
90515462,,FR,France,Europe,3.100575,44.160876,Compeyre
90515463,,FR,France,Europe,3.057632,46.584969,Bourbon-l'Archambault
90515464,,FR,France,Europe,5.969202,47.321678,Geneuille
90515465,,FR,France,Europe,-3.107395,48.70423,Quemper-Guézennec
90515466,,FR,France,Europe,2.986344,44.216124,Saint-Léons
90515467,,FR,France,Europe,5.1555419,43.664817,Aurons
90515468,,FR,France,Europe,1.225166,44.832101,Vitrac
90515469,,FR,France,Europe,1.225166,44.832101,Vitrac
90515470,,FR,France,Europe,3.336881,44.512455,Grèzes
90515471,,FR,France,Europe,6.811347,49.146198,Freyming
90515472,,FR,France,Europe,-1.731791,47.722478,Grand-Fougeray
90515473,,FR,France,Europe,2.36675,48.630742,Fleury-Mérogis
90515474,,FR,France,Europe,0.745677,47.945088,Conflans-sur-Anille
90515475,,FR,France,Europe,1.630571,50.7257419,Saint-Martin-Boulogne
90515476,,FR,France,Europe,1.371163,47.497791,Chitenay
90515536,,FR,France,Europe,4.8408559,45.467873,Reventin-Vaugris
90515538,,FR,France,Europe,-0.17088,45.596261,Saint-Preuil
90515539,,FR,France,Europe,4.933384,44.232967,Cairanne
90515540,,FR,France,Europe,2.0406559,48.707733,Chevreuse
90515543,,FR,France,Europe,0.372492,43.9582229,Condom
90515546,,FR,France,Europe,4.999293,47.35172,Daix
90515548,,FR,France,Europe,4.163795,48.009371,Maisons-lès-Chaource
90515550,,FR,France,Europe,4.887983,49.190024,Vienne-le-Château
90515552,,FR,France,Europe,0.403719,46.374538,Gençay
90515555,,FR,France,Europe,3.011853,45.782978,Orcines
90515564,,FR,France,Europe,4.574028,46.868644,Couches
90515567,,FR,France,Europe,5.059488,46.816079,Saint-Martin-en-Bresse
90515568,,FR,France,Europe,4.054055,44.97027,Laussonne
90515570,,FR,France,Europe,7.157327,47.923656,Murbach
90515572,,FR,France,Europe,7.410871,48.307085,Dieffenthal
90515574,,FR,France,Europe,5.176181,43.630199,La Barben
90515577,,FR,France,Europe,7.623922,48.395203,Matzenheim
90515579,,FR,France,Europe,7.182406,48.389687,Colroy-la-Roche
90515581,,FR,France,Europe,4.979823,47.165362,Flagey-Echézeaux
90515583,,FR,France,Europe,9.4306,42.8761,Cagnano
90515585,,FR,France,Europe,1.452709,45.217296,Saint-Viance
90515586,,FR,France,Europe,5.249726,45.059666,Saint-Nazaire-en-Royans
90515587,,FR,France,Europe,2.943296,46.552683,Ygrande
90515588,,FR,France,Europe,1.444667,47.639063,Montlivault
90515589,,FR,France,Europe,0.430482,43.804353,Castéra-Verduzan
90515590,,FR,France,Europe,4.709971,46.235505,Juliénas
90515591,,FR,France,Europe,1.567915,44.647446,Labastide-Murat
90515592,,FR,France,Europe,4.221234,49.349647,Warmeriville
90515593,,FR,France,Europe,4.980029,47.172582,Gilly-lès-Cîteaux
90515594,,FR,France,Europe,0.047525,45.710737,Asnières-sur-Nouère
90515693,,FR,France,Europe,2.04094,44.523605,Causse-et-Diège
90515694,,FR,France,Europe,4.86904,47.048887,Chorey-les-Beaune
90515695,,FR,France,Europe,3.999226,48.905188,Vertus
90515696,,FR,France,Europe,5.007728,47.948505,Arc-en-Barrois
90515697,,FR,France,Europe,4.61685,48.26591,Dolancourt
90515698,,FR,France,Europe,-0.677914,44.873167,Le Haillan
90515699,,FR,France,Europe,-0.630703,49.020469,Aunay-sur-Odon
90515700,,FR,France,Europe,3.249584,43.371443,Boujan-sur-Libron
90515701,,FR,France,Europe,0.846981,48.474805,Moutiers-au-Perche
90515702,,FR,France,Europe,0.57948,47.498614,Semblançay
90515703,,FR,France,Europe,-4.222298,47.866915,Pont-l'Abbé
90515704,,FR,France,Europe,-2.068266,47.644221,Saint-Nicolas-de-Redon
90515705,,FR,France,Europe,-0.654916,49.33676,Manvieux
90515706,,FR,France,Europe,7.258817,47.958276,Westhalten
90515707,,FR,France,Europe,2.921446,44.590311,Saint-Chély-d'Aubrac
90515708,,FR,France,Europe,2.868982,43.317199,Bize-Minervois
90515709,,FR,France,Europe,7.298012,48.057347,Wettolsheim
90515710,,FR,France,Europe,1.1900139,47.2606139,Céré-la-Ronde
90515711,,FR,France,Europe,5.663678,45.206646,Sassenage
90515712,,FR,France,Europe,4.59212,46.05646,Vaux-en-Beaujolais
90515713,,FR,France,Europe,-3.946849,48.521249,Saint-Thégonnec
90515714,,FR,France,Europe,3.406619,43.421755,Nézignan-l'Évêque
90515715,,FR,France,Europe,4.7603609,46.797538,Dracy-le-Fort
90515716,,FR,France,Europe,6.731638,48.120666,Rehaupal
90515717,,FR,France,Europe,0.732727,49.128952,Nassandres
90515718,,FR,France,Europe,4.7006249,46.194341,Fleurie
90515719,,FR,France,Europe,2.460673,45.6466319,Merlines
90515720,,FR,France,Europe,2.662495,45.014828,Thiézac
90515721,,FR,France,Europe,2.580725,49.032928,Mauregard
90515722,,FR,France,Europe,4.536486,48.057597,Essoyes
90515723,,FR,France,Europe,3.074201,43.202888,Vinassan
90515724,,FR,France,Europe,2.203431,43.538343,Saint-Affrique-les-Montagnes
90515725,,FR,France,Europe,7.516324,47.825925,Bantzenheim
90515726,,FR,France,Europe,9.016017,42.335965,Calacuccia
90515748,,FR,France,Europe,-0.536071,44.044421,Brocas
90515749,,FR,France,Europe,0.532322,44.110689,Laplume
90515750,,FR,France,Europe,-0.343268,44.531032,Sauternes
90515751,,FR,France,Europe,3.556888,48.233825,Villeneuve-l'Archevêque
90515752,,FR,France,Europe,0.9,44.3344,Saint-Beauzeil
90515753,,FR,France,Europe,2.093772,48.31597,Méréville
90515754,,FR,France,Europe,2.058555,47.645159,Vouzon
90520792,,FR,France,Europe,1.756665,50.946696,Sangatte
90518907,,FR,France,Europe,6.279759,45.245774,Villarembert
90518908,,FR,France,Europe,3.170256,45.318937,Blesle
90518909,,FR,France,Europe,3.088276,44.419161,Campagnac
90518910,,FR,France,Europe,9.05746,41.8464079,Olivese
90518911,,FR,France,Europe,5.3988569,45.834888,Porcieu-Amblagnieu
90518912,,FR,France,Europe,-0.096263,44.949033,Lussac
90518913,,FR,France,Europe,6.022906,43.9378079,Entrevennes
90518914,,FR,France,Europe,6.189544,49.160569,La Maxe
90518915,,FR,France,Europe,3.047585,45.621505,Olloix
90518916,,FR,France,Europe,3.515018,45.652583,Ceilloux
90518917,,FR,France,Europe,1.570031,49.04134,Bennecourt
90518918,,FR,France,Europe,7.221506,48.197561,Aubure
90518919,,FR,France,Europe,0.449945,45.015804,Issac
90518920,,FR,France,Europe,-0.570285,46.012379,La Benâte
90518921,,FR,France,Europe,-1.903759,48.63745,Saint-Méloir-des-Ondes
90518922,,FR,France,Europe,3.136365,46.549134,Autry-Issards
90518923,,FR,France,Europe,0.459635,46.831987,Thuré
90518924,,FR,France,Europe,1.222672,47.346102,Bourré
90518925,,FR,France,Europe,4.2831089,44.577751,Rocher
90518926,,FR,France,Europe,4.0669,45.995,Commelle-Vernay
90518927,,FR,France,Europe,1.484936,45.314554,Estivaux
90518928,,FR,France,Europe,2.684072,47.396747,Jars
90518929,,FR,France,Europe,4.689695,43.9745599,Rochefort-du-Gard
90518930,,FR,France,Europe,4.661612,44.708143,Chomérac
90518931,,FR,France,Europe,2.709771,47.326278,Sens-Beaujeu
90518932,,FR,France,Europe,5.08395,44.217113,Crestet
90518933,,FR,France,Europe,6.406926,43.914274,Senez
90518934,,FR,France,Europe,5.202391,43.755673,Mérindol
90518935,,FR,France,Europe,-2.3373179,48.608778,Pléboulle
90518936,,FR,France,Europe,-0.037724,47.361762,Blou
90518937,,FR,France,Europe,5.751559,44.817587,Mens
90518938,,FR,France,Europe,-0.982636,47.960438,Méral
90518939,,FR,France,Europe,-0.426274,42.987644,Laruns
90518940,,FR,France,Europe,6.1344329,43.716163,Baudinard-sur-Verdon
90518941,,FR,France,Europe,-2.559785,47.554993,Ambon
90518942,,FR,France,Europe,0.132847,47.748029,Mansigné
90518943,,FR,France,Europe,1.0730329,49.781397,Criquetot-sur-Longueville
90518945,,FR,France,Europe,-2.940841,48.636454,Pléguien
90518946,,FR,France,Europe,3.497324,46.941707,Ville-Langy
90518947,,FR,France,Europe,-1.756478,46.602207,Vairé
90518948,,FR,France,Europe,-2.085787,48.4659059,Quévert
90518949,,FR,France,Europe,4.777076,44.005521,Pujaut
90518950,,FR,France,Europe,6.531239,48.2552,Sercœur
90518951,,FR,France,Europe,6.4758699,45.217675,Saint-Michel-de-Maurienne
90518952,,FR,France,Europe,5.09758,44.31072,Mirabel-aux-Baronnies
90518953,,FR,France,Europe,6.243668,49.406263,Cattenom
90518954,,FR,France,Europe,2.157215,50.352744,Willeman
90518955,,FR,France,Europe,4.844485,44.444202,Réauville
90518956,,FR,France,Europe,4.958824,44.004336,Althen-des-Paluds
90518957,,FR,France,Europe,6.847956,43.698521,Saint-Vallier-de-Thiey
90518958,,FR,France,Europe,4.949635,46.938231,Saint-Gervais-en-Vallière
90518959,,FR,France,Europe,7.3953,48.08,Horbourg-Wihr
90518960,,FR,France,Europe,5.10659,43.978484,La Roque-sur-Pernes
90518961,,FR,France,Europe,5.0722569,43.56219,Cornillon-Confoux
90518962,,FR,France,Europe,1.403533,44.477871,Pradines
90518963,,FR,France,Europe,1.283631,49.673338,Saint-Saëns
90518964,,FR,France,Europe,9.3808,42.9761,Ersa
90518965,,FR,France,Europe,-0.24,44.4706,Aubiac
90518966,,FR,France,Europe,6.129129,44.659673,Saint-Julien-en-Champsaur
90518967,,FR,France,Europe,-0.198862,48.16022,Rouessé-Vassé
90518968,,FR,France,Europe,1.839978,42.731896,Ignaux
90518969,,FR,France,Europe,5.022083,45.81357,Thil
90518970,,FR,France,Europe,7.233262,47.936166,Orschwihr
90518971,,FR,France,Europe,6.89872,48.249496,Taintrux
90518972,,FR,France,Europe,4.427259,46.085094,Saint-Bonnet-le-Troncy
90518973,,FR,France,Europe,-1.063541,46.778454,Mouchamps
90518974,,FR,France,Europe,-0.717545,45.095797,Lamarque
90518975,,FR,France,Europe,-1.326464,43.457416,Briscous
90518976,,FR,France,Europe,-2.214403,48.465251,Saint-Michel-de-Plélan
90518977,,FR,France,Europe,-1.146609,43.551394,Orthevielle
90518978,,FR,France,Europe,-0.162655,47.7691779,Le Bailleul
90518979,,FR,France,Europe,6.46209,46.992134,Montbenoît
90518980,,FR,France,Europe,6.073127,43.147764,La Crau
90518981,,FR,France,Europe,4.823704,45.935098,Reyrieux
90518982,,FR,France,Europe,6.03928,45.890053,Chavanod
90518983,,FR,France,Europe,-2.67972,47.609944,Noyalo
90518984,,FR,France,Europe,5.526489,45.126924,Méaudre
90518985,,FR,France,Europe,6.391816,45.711485,Thénésol
90518986,,FR,France,Europe,3.1590919,48.203106,Villebougis
90518987,,FR,France,Europe,1.294519,47.346699,Monthou-sur-Cher
90518988,,FR,France,Europe,7.107089,48.713069,Niderviller
90518989,,FR,France,Europe,1.338714,44.844461,Sainte-Mondane
90518990,,FR,France,Europe,7.122138,43.696973,Saint-Paul-de-Vence
90518992,,FR,France,Europe,2.111489,50.7069959,Lumbres
90518994,,FR,France,Europe,2.714471,46.800109,Bannegon
90518995,,FR,France,Europe,-0.909982,43.757308,Préchacq-les-Bains
90518996,,FR,France,Europe,-1.30525,43.383952,Hasparren
90518997,,FR,France,Europe,0.443849,49.336388,Triqueville
90518998,,FR,France,Europe,7.385371,48.505695,Mollkirch
90518999,,FR,France,Europe,3.470931,48.175784,Vareilles
90519000,,FR,France,Europe,0.110871,48.414879,Saint-Paterne
90519001,,FR,France,Europe,3.92182,49.017241,Moussy
90519002,,FR,France,Europe,2.149777,48.908587,Montesson
90519003,,FR,France,Europe,5.29792,43.62126,Saint-Cannat
90519004,,FR,France,Europe,6.302194,43.4521159,Le Thoronet
90519005,,FR,France,Europe,1.328032,44.5097949,Crayssac
90519006,,FR,France,Europe,4.973516,44.627214,Puy-Saint-Martin
90519007,,FR,France,Europe,1.618444,48.565712,Houx
90519008,,FR,France,Europe,3.091903,47.7376379,Villeneuve-les-Genêts
90519009,,FR,France,Europe,3.397105,47.290704,Corvol-d'Embernard
90519010,,FR,France,Europe,3.645515,44.969068,Monistrol-d'Allier
90519011,,FR,France,Europe,5.605964,46.815785,Darbonnay
90519012,,FR,France,Europe,2.630866,44.629245,Florentin-la-Capelle
90519013,,FR,France,Europe,2.3678195,50.9532149,Steene
90519014,,FR,France,Europe,-4.487576,48.041325,Pont-Croix
90519015,,FR,France,Europe,3.290903,47.028863,Montigny-aux-Amognes
90519016,,FR,France,Europe,5.063428,43.800416,Cheval-Blanc
90519017,,FR,France,Europe,5.839957,44.827601,Cordéac
90519018,,FR,France,Europe,-0.03469,47.340603,Neuillé
90519019,,FR,France,Europe,-3.516973,48.77393,Pleumeur-Bodou
90519020,,FR,France,Europe,2.888753,46.0959379,Neuf-Église
90519021,,FR,France,Europe,-0.500588,44.894144,Carbon-Blanc
90519022,,FR,France,Europe,5.4847245,43.598546,Venelles
90519023,,FR,France,Europe,3.320135,44.303045,La Malène
90519024,,FR,France,Europe,0.046849,45.583396,Roullet-Saint-Estèphe
90519025,,FR,France,Europe,5.493497,48.868429,Bislée
90519026,,FR,France,Europe,1.134647,44.944531,Marquay
90519027,,FR,France,Europe,2.388698,42.65149,Molitg-les-Bains
90519028,,FR,France,Europe,4.419824,44.261014,Montclus
90519029,,FR,France,Europe,1.883718,47.24646,Maray
90519030,,FR,France,Europe,6.692861,46.0049459,Arâches-la-Frasse
90519031,,FR,France,Europe,3.383538,44.130809,Lanuéjols
90519032,,FR,France,Europe,-2.5781489,48.533027,Planguenoual
90519033,,FR,France,Europe,2.003604,44.5103099,Foissac
90519034,,FR,France,Europe,3.0964839,47.883446,Charny
90519035,,FR,France,Europe,9.4235,42.967,Rogliano
90519036,,FR,France,Europe,5.573512,44.812122,Chichilianne
90519037,,FR,France,Europe,4.886974,47.06605,Ladoix-Serrigny
90519038,,FR,France,Europe,8.90744,41.97813,Cuttoli-Corticchiato
90519039,,FR,France,Europe,2.32076,50.910571,Drincham
90519040,,FR,France,Europe,-0.59709,44.727859,Léognan
90519041,,FR,France,Europe,-4.336023,48.000183,Landudec
90519042,,FR,France,Europe,6.831219,49.11371,Seingbouse
90519043,,FR,France,Europe,9.440841,42.813956,Sisco
90519044,,FR,France,Europe,5.14352,43.868221,Maubec
90519045,,FR,France,Europe,3.585069,47.434846,Dornecy
90519046,,FR,France,Europe,6.26457,48.001416,Bains-les-Bains
90519047,,FR,France,Europe,3.275227,44.801726,Saint-Chély-d'Apcher
90519048,,FR,France,Europe,3.799723,48.172719,Saint-Mards-en-Othe
90519049,,FR,France,Europe,1.119801,44.400739,Saint-Matré
90519050,,FR,France,Europe,3.788082,49.093231,Binson-et-Orquigny
90519051,,FR,France,Europe,3.349915,43.61649,Mourèze
90519052,,FR,France,Europe,1.731643,43.175712,Gaudiès
90519053,,FR,France,Europe,4.47787,44.094676,La Bastide-d'Engras
90519054,,FR,France,Europe,3.330424,47.175361,Prémery
90519055,,FR,France,Europe,5.416504,44.288656,Saint-Auban-sur-l'Ouvèze
90519056,,FR,France,Europe,4.619794,46.892475,Saint-Sernin-du-Plain
90519057,,FR,France,Europe,4.619794,46.892475,Saint-Sernin-du-Plain
90519058,,FR,France,Europe,4.619794,46.892475,Saint-Sernin-du-Plain
90519059,,FR,France,Europe,4.619794,46.892475,Saint-Sernin-du-Plain
90519060,,FR,France,Europe,1.753443,44.841613,Padirac
90519061,,FR,France,Europe,1.344995,43.537141,Cugnaux
90519062,,FR,France,Europe,6.906817,44.116273,Péone
90519063,,FR,France,Europe,5.893762,47.969728,Lironcourt
90519064,,FR,France,Europe,-0.961061,43.586443,Misson
90519065,,FR,France,Europe,6.643412,43.636242,Seillans
90519066,,FR,France,Europe,3.607607,46.730669,Gannay-sur-Loire
90519067,,FR,France,Europe,2.319772,47.225518,Allogny
90519068,,FR,France,Europe,6.752017,48.1350849,Champdray
90519069,,FR,France,Europe,-1.206224,47.339131,Drain
90519070,,FR,France,Europe,3.546566,44.96027,Saugues
90519071,,FR,France,Europe,2.793093,47.310751,Bué
90519072,,FR,France,Europe,6.726625,43.848478,Saint-Auban
90519073,,FR,France,Europe,8.788476,42.068928,Casaglione
90519074,,FR,France,Europe,1.942936,44.691635,Le Bouyssou
90519075,,FR,France,Europe,5.9583579,44.318951,Sigoyer
90519076,,FR,France,Europe,4.598127,46.200251,Avenas
90519077,,FR,France,Europe,4.593407,46.231418,Ouroux
90519078,,FR,France,Europe,9.422791,42.316902,Ortale
90519079,,FR,France,Europe,4.608583,45.023847,Empurany
90519080,,FR,France,Europe,4.446097,48.883573,Saint-Germain-la-Ville
90519081,,FR,France,Europe,5.144363,44.259113,Faucon
90519082,,FR,France,Europe,3.899178,43.7019469,Assas
90519083,,FR,France,Europe,2.252507,49.408726,Bresles
90519084,,FR,France,Europe,0.697705,44.77915,Monsac
90519085,,FR,France,Europe,0.042343,49.294775,Saint-Pierre-Azif
90519086,,FR,France,Europe,0.791214,45.370486,Saint-Pierre-de-Côle
90519087,,FR,France,Europe,4.962637,45.516941,Estrablin
90519088,,FR,France,Europe,6.864859,48.363659,Étival-Clairefontaine
90519089,,FR,France,Europe,1.226734,45.805176,Isle
90519090,,FR,France,Europe,1.565506,42.765425,Siguer
90519091,,FR,France,Europe,4.612268,45.788646,Saint-Pierre-la-Palud
90519092,,FR,France,Europe,7.268031,48.870156,Petersbach
90519095,,FR,France,Europe,3.223658,45.001378,Ruynes-en-Margeride
90519094,,FR,France,Europe,5.511188,43.85986,Saint-Martin-de-Castillon
90519096,,FR,France,Europe,3.755458,47.774817,Courgis
90519097,,FR,France,Europe,1.944651,44.014532,Donnazac
90519098,,FR,France,Europe,6.675433,46.360752,Bernex
90519099,,FR,France,Europe,-0.451235,47.700093,Brissarthe
90519100,,FR,France,Europe,1.6297,43.9708,La Sauzière-Saint-Jean
